heartrate,timestamp
74.0,42657483.73707008
74.0,42657474.73707008
74.0,42657473.73707008
76.0,42657464.73707008
76.0,42657459.73707008
74.0,42657454.73707008
75.0,42657451.73707008
73.0,42657444.73707008
75.0,42657440.73707008
75.0,42657436.73707008
74.0,42657432.73707008
76.0,42657425.73707008
77.0,42657420.73707008
78.0,42657418.73707008
72.0,42657409.73707008
71.0,42657408.73707008
70.0,42657403.73707008
71.0,42657395.73707008
71.0,42657393.73707008
72.0,42657388.73707008
76.0,42657382.73707008
77.0,42657378.73707008
79.0,42657369.73707008
79.0,42657368.73707008
83.0,42657360.73707008
83.0,42657358.73707008
77.0,42657349.73707008
78.0,42657345.73707008
78.0,42657339.73707008
78.0,42657336.73707008
77.0,42657333.73707008
78.0,42657324.73707008
77.0,42657323.73707008
75.0,42657314.73707008
75.0,42657312.73707008
76.0,42657308.73707008
82.0,42657300.73707008
80.0,42657294.73707008
78.0,42657291.73707008
77.0,42657288.73707008
76.0,42657283.73707008
79.0,42657275.73707008
79.0,42657273.73707008
80.0,42657268.73707008
85.0,42657259.73707008
84.0,42657257.73707008
83.0,42657253.73707008
81.0,42657244.73707008
79.0,42657242.73707008
81.0,42657234.73707008
80.0,42657231.73707008
81.0,42657228.73707008
85.0,42657220.73707008
86.0,42657217.73707008
89.0,42657209.73707008
88.0,42657206.73707008
85.0,42657203.73707008
80.0,42657194.73707008
79.0,42657189.73707008
79.0,42657188.73707008
80.0,42657183.73707008
80.0,42657178.73707008
79.0,42657173.73707008
79.0,42657164.73707008
79.0,42657163.73707008
79.0,42657154.73707008
79.0,42657153.73707008
79.0,42657145.73707008
79.0,42657140.73707008
78.0,42657136.73707008
77.0,42657133.73707008
79.0,42657124.73707008
79.0,42657123.73707008
79.0,42657116.73707008
79.0,42657113.73707008
78.0,42657104.73707008
78.0,42657102.73707008
79.0,42657098.73707008
81.0,42657093.73707008
81.0,42657084.73707008
81.0,42657083.73707008
82.0,42657078.73707008
80.0,42657073.73707008
81.0,42657068.73707008
81.0,42657059.73707008
81.0,42657058.73707008
84.0,42657049.73707008
85.0,42657047.73707008
86.0,42657043.73707008
80.0,42657037.73707008
81.0,42657033.73707008
85.0,42657024.73707008
86.0,42657021.73707008
85.0,42657014.73707008
86.0,42657011.73707008
89.0,42657004.73707008
90.0,42657003.73707008
92.0,42656994.73707008
92.0,42656989.73707008
92.0,42656984.73707008
92.0,42656982.73707008
93.0,42656974.73707008
93.0,42656973.73707008
89.0,42656967.73707008
89.0,42656963.73707008
87.0,42656957.73707008
79.0,42656950.73707008
77.0,42656948.73707008
72.0,42656943.73707008
66.0,42656934.73707008
66.0,42656929.73707008
66.0,42656925.73707008
61.0,42656919.73707008
61.0,42656917.73707008
64.0,42656913.73707008
72.0,42656904.73707008
73.0,42656901.73707008
73.0,42656898.73707008
68.0,42656890.73707008
68.0,42656888.73707008
71.0,42656879.73707008
71.0,42656875.73707008
70.0,42656872.73707008
71.0,42656867.73707008
72.0,42656863.73707008
74.0,42656858.73707008
76.0,42656853.73707008
76.0,42656844.73707008
76.0,42656840.73707008
76.0,42656834.73707008
76.0,42656830.73707008
75.0,42656824.73707008
75.0,42656821.73707008
76.0,42656816.73707008
76.0,42656811.73707008
76.0,42656808.73707008
77.0,42656803.73707008
80.0,42656794.73707008
80.0,42656793.73707008
81.0,42656787.73707008
78.0,42656783.73707008
76.0,42656774.73707008
76.0,42656770.73707008
76.0,42656764.73707008
76.0,42656759.73707008
76.0,42656758.73707008
77.0,42656751.73707008
77.0,42656748.73707008
80.0,42656739.73707008
80.0,42656734.73707008
80.0,42656729.73707008
79.0,42656728.73707008
81.0,42656719.73707008
81.0,42656718.73707008
81.0,42656713.73707008
82.0,42656705.73707008
82.0,42656702.73707008
81.0,42656698.73707008
78.0,42656693.73707008
80.0,42656684.73707008
79.0,42656679.73707008
78.0,42656676.73707008
75.0,42656669.73707008
76.0,42656666.73707008
76.0,42656663.73707008
74.0,42656656.73707008
72.0,42656649.73707008
73.0,42656646.73707008
73.0,42656642.73707008
72.0,42656638.73707008
73.0,42656632.73707008
78.0,42656624.73707008
79.0,42656622.73707008
80.0,42656617.73707008
79.0,42656613.73707008
74.0,42656608.73707008
79.0,42656599.73707008
82.0,42656594.73707008
82.0,42656592.73707008
85.0,42656586.73707008
90.0,42656580.73707008
93.0,42656578.73707008
77.0,42656508.68229437
79.0,42656445.68251896
64.0,42655992.68527579
61.0,42655855.185736895
70.0,42655330.687897205
64.0,42655051.68994188
62.744140625,42654763.28863621
66.0,42654727.78863621
67.0,42654422.290249825
64.0,42654265.791314125
69.0,42654044.29222441
66.0,42653544.29147506
61.0,42653383.78857279
61.0,42652948.79508972
65.0,42652843.793438435
67.0,42652358.3000052
65.0,42652194.801671505
66.0,42651943.80355978
67.0,42651420.31151271
61.0,42651284.31292105
72.0,42650903.82355499
71.0,42650673.82747793
74.0,42650207.335338116
69.0,42649930.339876175
67.0,42649842.83664608
69.0,42649585.33821845
64.0,42649008.85271549
65.0,42648738.85327864
60.0,42648530.35415077
59.0,42648368.8547101
58.0,42648028.85587072
60.0,42647619.365009785
57.0,42647309.365549564
61.0,42647111.86575627
58.0,42646747.86984062
64.0,42646496.37015915
62.0,42646074.3708241
68.0,42645809.37121582
70.0,42645492.378315926
69.0,42645144.375160694
72.0,42644854.37858772
71.0,42644599.376485825
70.0,42644296.62674999
71.0,42644118.13684082
72.0,42643626.62770724
72.0,42643338.62826729
72.0,42643174.62949109
70.0,42642706.628320456
69.0,42642501.62845135
68.0,42642286.62859774
61.01409149169922,42642047.74592066
70.0,42641974.74696398
70.0,42641653.74616289
69.0,42640482.50295019
72.52088165283203,42640375.758533955
55.0,42640098.949756145
53.0,42639804.94929314
55.0,42639533.199872255
55.0,42639232.20055175
49.0,42638862.20153594
49.0,42638572.20070267
50.0,42638307.19932032
47.0,42637927.19803095
48.0,42637607.198277
52.0,42637447.19847822
60.0,42637077.198705435
51.0,42636747.19897199
49.0,42636452.1992507
47.0,42636107.199664116
49.0,42635842.20093584
50.0,42635592.20032644
48.0,42635242.202665806
48.0,42634982.20055771
48.0,42634737.700543165
49.0,42634307.197534084
48.0,42634042.19771862
50.0,42633844.69761944
53.0,42633542.19665027
48.0,42633112.196383
50.0,42632837.19686985
51.0,42632527.19725275
52.0,42632212.19808626
50.0,42631962.19835067
51.0,42631607.200157166
51.0,42631307.1995821
49.0,42631032.20070982
48.0,42630712.19995141
48.0,42630432.200638056
48.0,42630109.20151138
49.0,42629812.20331836
49.0,42629532.20308328
49.0,42629249.203765154
49.0,42628925.45342207
49.0,42628634.45355034
52.0,42628357.3299222
51.0,42628147.83018422
50.0,42627924.580605984
52.0,42627423.083688974
50.0,42627192.0873332
48.0,42626833.088671684
49.0,42626508.088992834
49.0,42626263.0893898
49.0,42625974.09084058
47.0838508605957,42625891.19287586
48.0,42625621.19370508
48.0,42625313.216308594
48.0,42625016.216585636
48.0,42624726.220967054
51.0,42624556.220180035
53.0,42624156.21843815
56.0,42623958.217517376
59.0,42623654.71636224
57.0,42623241.7165606
56.0,42622913.2127049
54.0,42622613.21103668
54.0,42622328.20846939
54.0,42622008.19563532
54.0,42621718.18436289
54.0,42621412.80965686
53.0,42621122.80933094
54.0,42620807.81254077
51.0,42620582.81158209
50.0,42620382.81042433
57.0,42619953.80906224
56.0,42619667.80995655
54.0,42619327.80918741
53.0,42619057.80945873
56.0,42618797.81056595
57.0,42618492.80935192
59.0,42618117.80881381
53.0,42617867.808932066
53.0,42617512.808725834
53.0,42617212.80777049
53.0,42616982.807878494
53.0,42616612.80789995
54.0,42616502.80790281
51.0,42616022.80760479
51.0,42615708.80782652
51.0,42615417.80725527
50.0,42615107.80721736
50.0,42614812.80956435
52.0,42614664.80783248
60.0,42614478.808026314
67.0,42613907.80845237
52.0,42613632.80875015
55.0,42613426.308840275
60.0,42613245.808930874
59.0,42612750.80983305
54.0,42612577.81007099
56.0,42612299.81017375
56.0,42612022.810293674
54.0,42611662.81018591
71.0,42611640.0
78.0,42611520.0
51.26508331298828,42611505.91133571
52.0,42611485.91133571
104.0,42611400.0
103.0,42611280.0
73.0,42611160.0
71.0,42611040.0
73.0,42610920.0
73.0,42610800.0
73.0,42610680.0
72.0,42610560.0
72.0,42610440.0
72.0,42610320.0
73.0,42610200.0
73.0,42610080.0
73.0,42609960.0
73.0,42609840.0
74.0,42609720.0
72.0,42609600.0
72.0,42609480.0
72.0,42609360.0
73.0,42609240.0
72.0,42609120.0
72.0,42609000.0
72.0,42608880.0
72.0,42608760.0
72.0,42608640.0
73.0,42608520.0
72.0,42608400.0
74.0,42608280.0
72.0,42608160.0
72.0,42608040.0
72.0,42607920.0
72.0,42607800.0
72.0,42607680.0
73.0,42607560.0
72.0,42607440.0
73.0,42607320.0
72.0,42607200.0
72.0,42607080.0
72.0,42606960.0
72.0,42606840.0
74.0,42606720.0
74.0,42606600.0
71.0,42606480.0
76.0,42606360.0
72.0,42606240.0
90.0,42606120.0
99.0,42606000.0
53.0,42605880.0
54.0,42605760.0
51.0,42605640.0
53.0,42605520.0
51.0,42605400.0
50.0,42605280.0
50.0,42605160.0
51.0,42605040.0
51.0,42604920.0
52.0,42604800.0
53.0,42604680.0
49.0,42604560.0
50.0,42604440.0
50.0,42604320.0
52.0,42604200.0
53.0,42604080.0
54.0,42603960.0
55.0,42603840.0
57.0,42603720.0
61.0,42603600.0
70.0,42603480.0
87.0,42603360.0
85.0,42603240.0
87.0,42603120.0
75.0,42603000.0
80.0,42602938.90463972
97.0,42602777.17036724
79.0,42602502.99091673
79.0,42602007.9912858
89.0,42601634.24124575
71.0,42601353.56163287
79.0,42600790.56466198
79.0,42600659.06192064
97.0,42600624.395205975
86.0,42600615.395205975
88.0,42600610.395205975
90.0,42600609.395205975
95.0,42600600.395205975
91.0,42600595.395205975
90.0,42600594.395205975
80.0,42600585.395205975
80.0,42600584.395205975
83.0,42600575.395205975
80.0,42600571.395205975
85.0,42600565.395205975
85.0,42600564.395205975
78.0,42600557.395205975
79.0,42600554.395205975
80.0,42600545.395205975
80.0,42600544.395205975
83.0,42600539.395205975
89.0,42600532.395205975
83.0,42600526.395205975
84.0,42600521.395205975
84.0,42600519.395205975
83.0,42600514.395205975
79.0,42600505.395205975
82.0,42600500.395205975
81.0,42600497.395205975
82.0,42600494.395205975
81.0,42600486.395205975
80.0,42600484.395205975
80.0,42600479.395205975
81.0,42600470.395205975
79.0,42600465.395205975
80.0,42600463.395205975
74.0,42600455.395205975
76.0,42600453.395205975
74.0,42600447.395205975
75.0,42600444.395205975
76.0,42600439.395205975
77.0,42600434.395205975
78.0,42600425.395205975
82.0,42600420.395205975
83.0,42600418.395205975
78.0,42600414.395205975
81.0,42600405.395205975
79.0,42600401.395205975
79.0,42600399.395205975
79.0,42600394.395205975
82.0,42600385.395205975
82.0,42600384.395205975
80.0,42600377.395205975
79.0,42600370.395205975
78.0,42600366.395205975
80.0,42600361.395205975
79.0,42600355.395205975
78.0,42600353.395205975
79.0,42600349.395205975
77.0,42600340.395205975
77.0,42600336.395205975
76.0,42600330.395205975
76.0,42600329.395205975
78.0,42600324.395205975
72.0,42600319.395205975
75.0,42600310.395205975
75.0,42600308.395205975
81.0,42600300.395205975
82.0,42600296.395205975
82.0,42600294.395205975
85.0,42600289.395205975
88.0,42600281.395205975
87.0,42600279.395205975
80.0,42600271.395205975
86.0,42600265.395205975
85.0,42600261.395205975
85.0,42600256.395205975
85.0,42600251.395205975
83.0,42600248.395205975
81.0,42600241.395205975
80.0,42600238.395205975
86.0,42600230.395205975
85.0,42600228.395205975
86.0,42600224.395205975
84.0,42600217.395205975
83.0,42600211.395205975
83.0,42600209.395205975
82.0,42600203.395205975
81.0,42600198.395205975
84.0,42600194.395205975
80.0,42600188.395205975
87.0,42600182.395205975
86.0,42600179.395205975
83.0,42600173.395205975
81.0,42600169.395205975
80.0,42600164.395205975
79.0,42600158.395205975
76.0,42600154.395205975
73.0,42600149.395205975
74.0,42600140.395205975
73.0,42600139.395205975
75.0,42600131.395205975
83.0,42600125.395205975
83.0,42600124.395205975
83.0,42600119.395205975
78.0,42600110.395205975
77.0,42600109.395205975
80.0,42600100.395205975
80.0,42600097.395205975
80.0,42600093.395205975
80.0,42600088.395205975
88.0,42600080.395205975
88.0,42600079.395205975
86.0,42600070.395205975
81.0,42600065.395205975
80.0,42600064.395205975
81.0,42600055.395205975
83.0,42600053.395205975
87.0,42600045.395205975
87.0,42600044.395205975
85.0,42600039.395205975
89.0,42600030.395205975
89.0,42600029.395205975
79.0,42600022.395205975
77.0,42600019.395205975
80.0,42600010.395205975
80.0,42600009.395205975
79.0,42600004.395205975
80.0,42599995.395205975
80.0,42599993.395205975
78.0,42599986.395205975
79.0,42599982.395205975
80.0,42599976.395205975
80.0,42599972.395205975
80.0,42599969.395205975
82.0,42599960.395205975
82.0,42599958.395205975
81.0,42599954.395205975
81.0,42599945.395205975
80.0,42599943.395205975
81.0,42599939.395205975
80.0,42599930.395205975
81.0,42599929.395205975
86.0,42599920.395205975
86.0,42599918.395205975
85.0,42599914.395205975
85.0,42599906.395205975
85.0,42599904.395205975
81.0,42599896.395205975
79.0,42599891.395205975
79.0,42599889.395205975
80.0,42599884.395205975
81.0,42599875.395205975
82.0,42599873.395205975
87.0,42599865.395205975
88.0,42599862.395205975
95.0,42599855.395205975
100.0,42599850.395205975
100.0,42599849.395205975
92.0,42599841.395205975
91.0,42599837.395205975
90.0,42599832.395205975
85.0,42599825.395205975
86.0,42599822.395205975
86.0,42599819.395205975
87.0,42599813.395205975
82.0,42599805.395205975
82.0,42599804.395205975
83.0,42599797.395205975
83.0,42599794.395205975
82.0,42599789.395205975
81.0,42599784.395205975
78.0,42599775.395205975
78.0,42599774.395205975
80.0,42599769.395205975
81.0,42599760.395205975
82.0,42599756.395205975
83.0,42599750.395205975
82.0,42599747.395205975
87.0,42599740.395205975
88.0,42599738.395205975
84.0,42599730.395205975
85.0,42599725.395205975
85.0,42599722.395205975
87.0,42599718.395205975
86.0,42599714.395205975
88.0,42599705.395205975
88.0,42599703.395205975
88.0,42599699.395205975
91.0,42599694.395205975
88.0,42599687.395205975
87.0,42599683.395205975
85.0,42599678.395205975
85.0,42599671.395205975
82.0,42599668.395205975
82.0,42599664.395205975
79.0,42599655.395205975
78.0,42599651.395205975
79.0,42599649.395205975
79.0,42599641.395205975
80.0,42599635.395205975
81.0,42599634.395205975
82.0,42599629.395205975
82.0,42599624.395205975
82.0,42599616.395205975
79.0,42599613.395205975
79.0,42599609.395205975
81.0,42599600.395205975
84.0,42599595.395205975
84.0,42599593.395205975
89.0,42599585.395205975
88.0,42599584.395205975
82.0,42599578.395205975
83.0,42599570.395205975
83.0,42599569.395205975
83.0,42599561.395205975
84.0,42599559.395205975
81.0,42599554.395205975
79.0,42599545.395205975
79.0,42599544.395205975
82.0,42599539.395205975
81.0,42599530.395205975
79.0,42599525.395205975
78.0,42599522.395205975
77.0,42599515.395205975
77.0,42599514.395205975
79.0,42599508.395205975
84.0,42599502.395205975
82.0,42599499.395205975
79.0,42599490.395205975
78.0,42599488.395205975
80.0,42599482.395205975
79.0,42599479.395205975
80.0,42599470.395205975
78.0,42599468.395205975
80.0,42599461.395205975
80.0,42599459.395205975
81.0,42599454.395205975
77.0,42599021.87988138
76.0,42598861.50607896
83.0,42598485.005167484
72.0,42598190.00638914
77.0,42597762.00622654
76.0,42597672.00620127
77.0,42597382.01534891
69.69348907470703,42597260.123138905
59.0,42596890.62312555
81.0,42596549.12360668
80.0,42596210.122876644
77.0,42596106.62327385
80.0,42595733.62244272
74.0,42595520.7466197
81.0,42595061.24523878
83.0,42594796.24531603
77.0,42594531.74538469
77.0,42594198.24510336
73.0,42593995.744178295
73.0,42593537.49449897
78.0,42593283.99353504
72.0,42592998.49568701
78.0,42592750.119277
78.0,42592554.11882877
75.0,42592277.4930377
76.0,42591883.86842036
84.0,42591450.36777687
81.0,42591345.36752367
86.0,42590967.4931829
85.0,42590686.618168354
96.0,42590370.119199276
90.0,42589975.1198709
96.0,42589680.74529266
86.0,42589445.24563575
100.0,42589169.74557161
67.0,42588843.24694657
97.0,42588491.747191906
70.0,42588335.74750233
111.0,42588228.81589651
110.0,42588224.81589651
110.0,42588220.81589651
114.0,42588214.81589651
113.0,42588212.81589651
114.0,42588203.81589651
114.0,42588202.81589651
115.0,42588197.81589651
118.0,42588188.81589651
119.0,42588185.81589651
116.0,42588180.81589651
115.0,42588177.81589651
118.0,42588172.81589651
121.0,42588167.81589651
124.0,42588162.81589651
122.0,42588153.81589651
124.0,42588148.81589651
123.0,42588145.81589651
126.0,42588140.81589651
128.0,42588136.81589651
129.0,42588128.81589651
129.0,42588126.81589651
131.0,42588119.81589651
134.0,42588113.81589651
135.0,42588110.81589651
136.0,42588107.81589651
140.0,42588099.81589651
140.0,42588096.81589651
145.0,42588091.81589651
146.0,42588087.81589651
148.0,42588081.81589651
151.0,42588073.81589651
152.0,42588072.81589651
157.0,42588063.81589651
158.0,42588061.81589651
159.0,42588057.81589651
170.0,42588040.81589651
170.0,42587718.81589651
170.0,42587716.81589651
170.0,42587710.81589651
170.0,42587707.81589651
169.0,42587698.81589651
169.0,42587697.81589651
164.0,42587657.81589651
165.0,42587651.81589651
166.0,42587644.81589651
165.0,42587642.81589651
163.0,42587634.81589651
161.0,42587628.81589651
163.0,42587625.81589651
161.0,42587621.81589651
162.0,42587617.81589651
154.0,42587611.81589651
149.0,42587606.81589651
68.0,42587495.25689602
69.0,42586984.74297571
69.0,42586861.74290013
73.0,42586329.24450445
74.0,42586008.74361706
71.0,42585830.24388909
74.0,42585701.243484974
77.0,42585293.74467516
75.0,42584869.24478459
78.0,42584643.24486017
72.0,42584247.24542642
70.0,42584002.24640465
70.0,42583779.746118546
76.0,42583401.74787474
69.0,42583239.247424364
71.0,42583004.246882915
71.77144622802734,42582692.36402798
75.0,42582465.86367583
73.0,42582382.86389184
76.0,42582082.86400485
68.0,42581695.36409235
79.0,42581251.86511898
70.0,42580966.86390543
79.0,42580802.86304045
76.0,42580437.86305189
77.0,42580012.363873005
76.0,42579753.863174915
75.0,42579562.3634882
78.0,42579348.86283684
70.0,42579098.36258578
68.0,42578675.86586356
67.0,42578391.36089182
67.0,42578015.35749793
85.0,42577776.35944605
63.0,42577016.35911751
63.0,42576877.859185696
72.0,42576534.859451294
67.0,42576170.35971165
66.0,42576066.85985756
68.0,42575660.360378265
72.0,42575302.86038804
73.0,42575027.36051321
75.0,42574774.860670805
70.0,42574493.8606205
69.0,42574213.85971737
73.0,42573814.86131573
73.0,42573677.361308575
69.0,42573359.861545086
68.0,42572891.86037874
66.0,42572627.36219907
65.0,42572467.86341071
63.0,42572027.86240387
81.0,42571747.8648479
87.0,42571490.27551365
86.0,42571485.27551365
81.0,42571476.27551365
82.0,42571471.27551365
81.0,42571466.27551365
81.0,42571465.27551365
79.0,42571460.27551365
86.0,42571451.27551365
85.0,42571450.27551365
83.0,42571441.27551365
83.0,42571439.27551365
81.0,42571435.27551365
85.0,42571426.27551365
86.0,42571423.27551365
81.0,42571416.27551365
84.0,42571411.27551365
84.0,42571410.27551365
89.0,42571401.27551365
89.0,42571400.27551365
88.0,42571395.27551365
90.0,42571389.27551365
92.0,42571381.27551365
89.0,42571377.27551365
87.0,42571375.27551365
75.0,42571366.27551365
75.0,42571364.27551365
78.0,42571357.27551365
76.0,42571355.27551365
77.0,42571350.27551365
88.0,42571341.27551365
84.0,42571336.27551365
83.0,42571335.27551365
79.0,42571326.27551365
78.0,42571325.27551365
82.0,42571316.27551365
83.0,42571311.27551365
84.0,42571308.27551365
82.0,42571305.27551365
78.0,42571300.27551365
84.0,42571291.27551365
83.0,42571286.27551365
83.0,42571283.27551365
83.0,42571280.27551365
83.0,42571275.27551365
83.0,42571266.27551365
84.0,42571263.27551365
85.0,42571260.27551365
84.0,42571252.27551365
84.0,42571248.27551365
86.0,42571242.27551365
84.0,42571240.27551365
82.0,42571232.27551365
81.0,42571230.27551365
81.0,42571223.27551365
87.0,42571216.27551365
87.0,42571214.27551365
85.0,42571206.27551365
84.0,42571205.27551365
84.0,42571198.27551365
83.0,42571191.27551365
85.0,42571186.27551365
85.0,42571184.27551365
85.0,42571180.27551365
81.0,42571171.27551365
80.0,42571169.27551365
78.0,42571164.27551365
78.0,42571160.27551365
85.0,42571151.27551365
83.0,42571146.27551365
82.0,42571144.27551365
83.0,42571137.27551365
83.0,42571135.27551365
81.0,42571126.27551365
80.0,42571123.27551365
81.0,42571120.27551365
85.0,42571115.27551365
86.0,42571106.27551365
86.0,42571105.27551365
89.0,42571096.27551365
89.0,42571094.27551365
87.0,42571090.27551365
91.0,42571083.27551365
91.0,42571080.27551365
93.0,42571073.27551365
92.0,42571066.27551365
90.0,42571062.27551365
95.0,42571056.27551365
95.0,42571055.27551365
93.0,42571046.27551365
91.0,42571044.27551365
91.0,42571036.27551365
90.0,42571032.27551365
91.0,42571029.27551365
90.0,42571022.27551365
91.0,42571020.27551365
91.0,42571015.27551365
91.0,42571010.27551365
88.0,42571001.27551365
88.0,42570996.27551365
84.0,42570992.27551365
85.0,42570987.27551365
85.0,42570984.27551365
84.0,42570976.27551365
85.0,42570974.27551365
86.0,42570968.27551365
90.0,42570962.27551365
90.0,42570960.27551365
91.0,42570953.27551365
90.0,42570946.27551365
89.0,42570945.27551365
93.0,42570937.27551365
90.0,42570931.27551365
90.0,42570929.27551365
92.0,42570925.27551365
90.0,42570919.27551365
88.0,42570912.27551365
87.0,42570906.27551365
88.0,42570905.27551365
86.0,42570900.27551365
82.0,42570891.27551365
81.0,42570890.27551365
87.0,42570881.27551365
86.0,42570880.27551365
88.0,42570874.27551365
84.0,42570868.27551365
84.0,42570865.27551365
84.0,42570856.27551365
85.0,42570853.27551365
85.0,42570849.27551365
89.0,42570841.27551365
88.0,42570837.27551365
87.0,42570835.27551365
91.0,42570827.27551365
91.0,42570825.27551365
98.0,42570816.27551365
98.0,42570815.27551365
95.0,42570810.27551365
99.0,42570803.27551365
92.0,42570796.27551365
90.0,42570792.27551365
89.0,42570790.27551365
85.0,42570784.27551365
84.0,42570780.27551365
79.0,42570775.27551365
81.0,42570766.27551365
79.0,42570761.27551365
79.0,42570760.27551365
74.0,42570751.27551365
74.0,42570746.27551365
74.0,42570745.27551365
74.0,42570736.27551365
75.0,42570733.27551365
75.0,42570730.27551365
75.0,42570723.27551365
76.0,42570717.27551365
77.0,42570715.27551365
78.0,42570706.27551365
78.0,42570704.27551365
79.0,42570700.27551365
81.0,42570695.27551365
82.0,42570686.27551365
83.0,42570683.27551365
83.0,42570680.27551365
81.0,42570673.27551365
79.0,42570667.27551365
78.0,42570661.27551365
78.0,42570657.27551365
77.0,42570655.27551365
75.0,42570649.27551365
78.0,42570641.27551365
79.0,42570640.27551365
82.0,42570633.6466074
78.0,42570627.6466074
78.0,42570624.6466074
77.0,42570617.6466074
77.0,42570614.6466074
74.0,42570609.6466074
74.0,42570604.6466074
75.0,42570595.6466074
76.0,42570593.6466074
80.0,42570585.6466074
84.0,42570580.6466074
85.0,42570579.6466074
84.0,42570574.6466074
80.0,42570566.6466074
80.0,42570562.6466074
81.0,42570555.6466074
81.0,42570554.6466074
80.0,42570546.6466074
80.0,42570542.6466074
80.0,42570539.6466074
78.0,42570530.6466074
78.0,42570529.6466074
80.0,42570521.6466074
80.0,42570519.6466074
79.0,42570511.6466074
81.0,42570508.6466074
77.0,42570500.6466074
76.0,42570496.6466074
75.0,42570491.6466074
75.0,42570489.6466074
77.0,42570483.6466074
77.0,42570479.6466074
77.0,42570470.6466074
75.0,42570468.6466074
73.0,42570460.6466074
73.0,42570459.6466074
115.0,42570441.6466074
117.0,42570438.6466074
118.0,42570434.6466074
83.0,42570355.60792637
64.0,42570171.43459225
83.0,42569991.69382048
60.0,42569225.51409912
61.0,42569068.513754845
67.0,42568779.5138464
70.0,42568528.51361179
66.2317123413086,42568397.631087065
68.0,42568238.630761385
73.0,42567965.13073087
73.0,42567566.63052559
73.0,42567367.630330324
75.0,42566935.12960386
73.0,42566660.629496574
72.0,42566292.62824345
74.0,42566133.62787533
74.0,42565868.62896252
75.0,42565559.128947735
75.0,42565214.13217449
71.0,42564773.625472546
73.0,42564616.629635334
71.0,42564323.624314785
72.0,42563948.09913063
67.0,42563527.10609293
69.0,42563258.106822014
71.0,42562999.1070838
69.0,42562834.607739925
75.0,42562392.109019995
88.0,42562261.845819
72.0,42562032.6798296
77.0,42561788.68013525
67.0,42561468.18043566
70.0,42561286.680674076
70.0,42561082.18171787
69.0,42560656.18313885
68.0,42560322.183460236
69.0,42559998.18375397
68.0,42559799.68396664
64.0,42559596.185092926
89.0,42559524.91964579
61.0,42559191.240195036
63.0,42558717.74052286
84.0,42558476.74112415
69.0,42558403.741010904
78.0,42558040.74226403
82.0,42557637.24336624
72.0,42557223.74156952
70.0,42557073.277590275
69.0,42556679.7439661
70.0,42556554.74209881
69.0,42556287.242568016
69.0,42554941.96933222
70.06572723388672,42554921.72347784
59.0,42554581.45625973
48.0,42554252.9555645
46.0,42553986.45619297
46.085121154785156,42553894.57352519
49.0,42553648.199710846
51.0,42553348.19885683
50.0,42553013.19900131
50.0,42552708.19929218
54.0,42552428.20187783
47.0,42552298.19952583
48.0,42551809.076443195
49.0,42551574.075567245
48.0,42551269.07549143
47.0,42550944.0756731
52.0,42550609.07768345
51.0,42550314.0763216
51.0,42550019.07611799
50.0,42549809.07617426
50.0,42549409.07695365
50.0,42549119.076842785
50.0,42548814.07631302
49.0,42548509.077101946
49.0,42548214.07713151
48.0,42547929.07793355
49.0,42547609.077044964
51.0,42547409.077237606
50.0,42547014.077365875
52.0,42546724.07751346
50.0,42546474.07823181
50.0,42546219.07785177
52.0,42545877.57840514
51.0,42545509.07847881
48.0,42545219.07848787
47.0,42544909.078872204
46.0,42544634.07888079
46.0,42544354.07897043
46.0,42544109.0788703
46.0,42543714.07982588
45.0,42543409.079163074
45.0,42543191.07990551
47.0,42542809.079052925
47.0,42542544.08059597
47.0,42542214.07984805
49.0,42541909.08072376
49.0,42541615.57992983
49.0,42541409.08022928
50.0,42541170.580163956
49.0,42540956.58027911
50.0,42540419.08057237
49.0,42540114.081575155
49.0,42539814.08104324
48.0,42539674.08163476
48.53242874145508,42539492.19899368
47.0,42539227.19896412
47.0,42538941.19850731
48.0,42538642.19897413
48.0,42538307.199539185
46.0,42538238.199650764
49.0,42537747.199680805
51.0,42537552.199753284
50.0,42537147.19992399
51.0,42536812.19988823
48.0,42536562.20319462
46.0,42536217.201413155
48.0,42535907.20073223
48.0,42535607.20105696
48.0,42535312.20276451
47.0,42535017.20307684
47.0,42534717.20319605
47.0,42534407.20280218
46.0,42534132.20277023
46.0,42533854.7028873
48.0,42533568.70344424
49.0,42533247.20354843
51.0,42532942.20359516
53.0,42532682.20375109
51.0,42532457.203835964
48.0,42532027.20451403
48.0,42531717.20422745
47.0,42531463.70447588
47.0,42531177.20458317
49.0,42530809.20447636
48.0,42530507.20260787
48.0,42530212.20133233
48.0,42529927.20231962
48.0,42529732.202408075
50.0,42529372.200701475
52.0,42529067.200984
62.0,42528782.20070219
54.0,42528602.70133448
65.0,42528202.202377796
54.0,42527825.20381594
55.0,42527681.70529699
55.0,42527212.204973936
54.0,42527005.206864834
58.0,42526892.20562601
56.0,42526540.70573664
60.0,42526016.706547976
62.0,42525808.705892086
60.94742202758789,42525695.83866501
67.0,42525680.33866501
78.0,42525120.0
95.0,42525000.0
67.0,42524880.0
62.0,42524400.0
62.0,42524160.0
63.0,42523680.0
64.0,42523320.0
64.0,42523200.0
65.0,42522960.0
64.0,42522840.0
64.0,42522480.0
92.0,42522360.0
66.0,42522240.0
65.0,42522120.0
77.0,42521880.0
68.0,42521760.0
